id,ps_ind_01,ps_ind_03,ps_ind_15,ps_ind_02_cat,ps_ind_04_cat,ps_ind_05_cat,ps_ind_06_bin,ps_ind_07_bin,ps_ind_08_bin,ps_ind_16_bin,ps_ind_17_bin,ps_reg_01,ps_reg_02,ps_reg_03,ps_car_01_cat,ps_car_04_cat,ps_car_07_cat,ps_car_12,ps_car_13,ps_car_15,ps_calc_01,ps_calc_02,ps_calc_03,ps_calc_15_bin,ps_calc_16_bin,target
3563,3,10,10,-1,0,4,0,0,0,0,1,0.3,1.4,0.904,8,8,0,0.2312,1.5295,2.4495,0.6,0.1,0.2,1,0,0
3564,6,11,7,4,0,0,1,1,1,1,1,0.3,0.4,0.247,11,4,0,0.4876,2.1011,3.3166,0.4,0.4,0.0,1,0,0
3565,6,2,5,3,1,0,0,0,1,0,0,0.8,1.0,0.214,11,1,0,0.7028,1.1291,1.4142,0.7,0.5,0.6,0,1,0
3566,2,5,9,3,0,6,0,1,0,0,1,0.8,1.7,1.34,5,8,1,0.6041,0.9131,3.3166,0.8,0.8,0.6,0,1,0
3567,3,1,10,3,1,3,1,1,1,0,1,0.7,1.6,3.907,1,6,1,1.1469,0.954,0.0,0.6,0.8,0.6,0,1,0
3568,1,10,3,1,1,0,1,0,0,1,0,0.6,1.6,1.977,8,4,1,1.052,3.005,3.0,0.8,0.4,0.2,1,1,0
3569,6,6,1,2,0,6,0,0,1,0,1,0.3,1.1,1.257,5,4,0,1.074,1.797,2.8284,0.6,0.5,0.7,1,1,0
3570,1,2,7,4,1,4,0,0,0,1,0,0.7,1.1,2.676,0,9,1,0.3763,1.2933,1.4142,0.7,0.7,0.0,0,0,0
3571,6,1,0,3,1,5,0,0,1,0,1,0.7,0.4,0.567,0,1,0,1.1494,0.7038,3.0,0.4,0.8,0.1,0,1,0
3572,6,8,8,3,1,4,0,0,0,1,1,0.5,1.5,3.475,3,9,0,1.2761,3.1192,3.6056,0.7,0.5,0.8,1,1,0
3573,5,9,6,4,1,3,1,1,0,1,0,0.3,1.4,3.979,4,0,1,0.6569,3.3263,2.8284,0.4,0.1,0.3,1,1,0
3574,2,10,3,3,1,5,1,0,1,0,0,0.1,0.8,2.495,10,9,1,0.768,2.7261,2.0,0.1,0.3,0.7,0,1,0
3575,7,11,8,3,1,2,1,1,0,1,0,0.5,1.5,0.48,6,4,1,0.6713,3.0166,2.0,0.2,0.9,0.1,0,0,0
3576,5,9,5,1,0,4,0,0,1,0,0,0.5,0.4,3.7,1,0,1,0.4316,0.9255,3.4641,0.8,0.6,0.0,0,1,0
3577,5,9,5,1,1,6,0,1,0,0,0,0.6,1.5,0.444,-1,8,1,0.422,1.4547,2.8284,0.2,0.6,0.2,1,0,0
3578,6,9,3,1,-1,5,0,0,0,1,0,0.0,1.1,0.532,0,8,1,0.5594,0.831,1.0,0.2,0.0,0.5,0,1,0
3579,7,11,9,2,0,3,1,0,1,0,0,0.6,0.1,2.869,5,2,0,0.5932,1.867,2.6458,0.4,0.1,0.8,0,1,0
3580,0,5,12,3,1,0,1,0,1,0,1,0.7,0.6,2.897,8,5,0,0.3067,1.5793,3.3166,0.6,0.6,0.1,0,1,0
3581,7,9,8,4,-1,0,1,1,1,1,1,0.5,1.2,0.904,4,2,1,0.3206,2.5141,3.1623,0.6,0.5,0.8,1,0,0
3582,6,9,3,2,1,3,0,1,1,1,0,0.4,1.3,2.737,4,0,1,0.8847,2.262,3.6056,0.8,0.7,0.5,0,0,0
3583,1,1,11,3,1,4,0,1,1,1,1,0.9,0.7,3.708,11,0,1,0.8834,2.9492,1.4142,0.0,0.0,0.1,1,1,0
3584,2,8,1,4,1,0,0,0,1,1,0,0.6,0.4,3.337,10,5,0,0.391,2.8371,2.8284,0.5,0.5,0.5,1,0,0
3585,6,4,4,3,0,2,1,1,0,1,0,0.7,0.3,1.061,6,2,1,0.4705,1.1281,2.0,0.2,0.7,0.8,0,0,0
3586,1,1,0,2,0,2,0,1,0,0,0,0.2,1.8,1.378,11,7,1,0.7811,2.1134,1.0,0.3,0.3,0.5,0,1,0
3587,3,2,11,2,0,3,0,1,1,1,1,0.2,0.7,3.902,7,3,1,0.9348,1.1213,3.0,0.0,0.8,0.1,1,0,0
3588,5,1,0,3,0,3,1,0,0,0,0,0.8,0.7,1.856,4,4,1,1.2398,2.703,2.2361,0.6,0.0,0.7,0,0,0
3589,5,10,7,2,0,1,0,1,1,0,1,0.8,0.3,3.434,1,4,1,1.2037,0.7361,1.7321,0.9,0.7,0.1,0,1,0
3590,7,9,2,1,1,4,1,0,0,0,1,0.1,0.7,0.125,11,7,1,0.5372,3.1403,3.3166,0.1,0.8,0.3,0,0,1
3591,0,1,2,3,1,3,0,1,1,1,0,0.9,1.8,0.13,0,5,0,0.5231,1.3132,1.4142,0.1,0.0,0.0,1,0,0
3592,2,7,8,3,1,6,1,1,0,0,0,0.7,0.9,0.666,8,8,0,0.6183,1.8004,1.0,0.7,0.5,0.7,0,0,1
3593,7,7,11,2,1,2,0,1,1,0,0,0.3,1.3,1.09,8,4,0,1.1672,2.6891,2.0,0.9,0.3,0.6,0,0,0
3594,4,6,0,1,0,6,1,1,1,0,1,0.2,1.7,3.538,5,4,-1,0.4258,2.5074,3.4641,0.4,0.3,0.2,0,0,0
3595,1,7,2,4,0,6,1,1,1,1,0,0.6,1.7,0.573,9,2,1,1.0346,1.9425,1.7321,0.4,0.2,0.3,1,1,0
3596,2,10,4,2,1,2,0,0,0,1,0,0.1,1.6,3.284,6,5,-1,0.52,3.3467,2.4495,0.8,0.2,0.6,1,1,0
3597,2,6,13,3,0,2,0,0,0,1,0,0.6,1.6,2.766,5,9,0,0.774,2.5519,2.2361,0.3,0.1,0.1,0,0,0
3598,4,7,0,1,0,4,1,1,0,1,1,0.7,1.1,1.878,10,7,1,0.706,0.5344,3.0,0.9,0.0,0.3,0,1,0
3599,2,6,2,2,1,3,1,1,1,1,0,0.5,1.6,2.098,1,9,1,1.0079,1.4299,1.4142,0.3,0.4,0.0,1,0,0
3600,4,4,5,3,0,4,1,1,0,1,1,0.7,1.4,2.321,1,0,-1,0.9416,2.4528,2.0,0.1,0.7,0.5,0,0,0
3601,3,10,4,1,1,1,1,0,1,1,1,0.6,1.8,1.218,1,4,1,0.7793,2.6705,2.0,0.6,0.2,0.2,0,0,0
3602,4,4,0,2,1,-1,1,0,1,1,0,0.5,1.6,3.188,4,8,1,0.8449,1.2561,0.0,0.8,0.6,0.8,1,0,0
3603,1,9,7,3,0,4,1,1,0,0,0,0.4,1.0,0.671,9,6,1,0.8828,0.7538,1.4142,0.1,0.3,0.4,1,1,0
3604,4,7,8,4,1,0,0,1,1,1,1,0.6,0.0,0.666,4,1,0,1.1077,1.6351,1.0,0.3,0.5,0.1,1,1,0
3605,7,8,2,2,0,1,1,1,0,0,1,0.9,1.8,2.47,2,5,0,0.5197,1.6453,1.7321,0.1,0.6,0.4,0,1,1
3606,1,9,9,1,1,4,1,0,0,0,0,0.1,1.0,1.281,4,6,0,0.6825,1.973,3.6056,0.1,0.3,0.9,1,0,0
3607,2,8,0,1,0,2,0,1,0,1,1,0.2,1.7,0.056,2,0,-1,0.8933,1.4488,2.6458,0.2,0.3,0.2,0,0,0
3608,5,6,10,3,1,2,0,0,1,1,1,0.6,0.8,2.571,7,2,1,1.268,1.9781,3.6056,0.1,0.8,0.7,0,0,0
3609,4,7,3,3,1,4,0,1,1,0,1,0.9,1.2,3.221,5,9,1,1.0447,2.3148,3.1623,0.9,0.4,0.1,0,0,1
3610,5,6,3,3,1,2,1,0,0,0,1,0.4,1.6,2.659,2,9,0,1.0577,0.7139,3.6056,0.1,0.6,0.0,1,0,0
3611,4,4,2,2,0,6,1,0,1,1,0,0.4,0.3,1.897,8,7,-1,0.375,1.4592,1.0,0.7,0.4,0.2,0,1,0
3612,5,8,12,1,0,4,1,0,0,1,0,0.9,0.7,2.763,6,9,0,0.9767,2.8129,3.3166,0.4,0.3,0.6,1,0,0
3613,4,10,7,1,0,2,1,0,1,0,1,0.3,1.6,1.76,11,2,0,0.307,2.3416,1.7321,0.9,0.1,0.1,0,0,0
3614,0,8,9,1,1,1,1,1,1,1,0,0.3,0.9,2.574,11,1,1,0.2502,0.8315,3.6056,0.1,0.5,0.5,1,1,1
3615,6,9,2,2,1,2,0,1,0,0,0,0.4,1.2,1.668,5,8,1,0.6887,1.6702,3.0,0.3,0.6,0.8,1,1,0
3616,3,9,0,2,1,0,1,0,1,0,0,0.5,1.0,2.924,5,5,0,1.0532,3.0477,2.0,0.2,0.7,0.2,0,1,0
3617,0,4,0,1,0,0,0,1,0,0,1,0.0,0.8,3.82,8,8,-1,1.0379,1.744,2.8284,0.1,0.2,0.2,1,0,0
3618,3,0,6,3,1,5,0,0,0,1,0,0.4,0.6,2.985,5,0,1,0.4212,0.5213,3.6056,0.4,0.4,0.2,1,1,0
3619,3,4,4,2,1,5,1,0,0,0,1,0.5,1.7,2.385,7,3,1,0.458,2.0308,0.0,0.6,0.6,0.9,0,1,1
3620,0,9,10,4,1,-1,0,0,0,1,0,0.1,1.3,0.584,1,9,1,1.1232,1.0019,3.4641,0.2,0.5,0.4,0,1,0
3621,7,9,11,2,1,3,1,1,1,0,1,0.4,1.7,0.361,4,9,0,0.9833,2.8653,1.4142,0.6,0.9,0.6,1,0,0
3622,1,6,4,1,0,2,1,1,1,1,1,0.3,1.6,0.068,8,9,1,0.9812,2.8044,0.0,0.8,0.6,0.7,1,1,1
3623,2,9,6,3,1,4,0,0,1,1,1,0.1,0.1,1.973,11,0,1,0.3845,2.0672,2.0,0.5,0.0,0.3,0,1,0
3624,3,0,5,3,0,4,0,1,1,0,1,0.8,1.6,1.086,8,4,0,1.2107,2.795,2.8284,0.5,0.7,0.6,1,0,1
3625,6,7,9,-1,1,5,1,0,1,0,0,0.3,0.2,0.679,1,6,0,1.1783,1.139,1.4142,0.1,0.4,0.7,1,0,0
3626,5,8,8,3,1,4,0,1,1,0,1,0.4,1.7,1.034,7,3,1,0.5758,2.6191,3.3166,0.2,0.7,0.1,0,0,0
3627,6,6,9,2,0,1,1,1,1,0,1,0.5,0.9,3.86,2,8,1,0.9461,2.9442,2.6458,0.4,0.0,0.5,0,0,0
3628,1,8,0,3,1,4,0,1,0,0,0,0.1,0.5,0.887,11,6,0,1.1616,3.3512,3.1623,0.6,0.7,0.9,1,0,0
3629,6,5,4,4,1,5,1,1,0,1,0,0.5,1.2,2.112,5,0,0,1.0402,1.0629,3.0,0.3,0.2,0.5,1,0,0
3630,6,6,13,3,0,6,1,1,1,0,0,0.2,1.6,3.923,4,7,1,0.7734,1.5544,2.8284,0.5,0.1,0.1,0,1,0
3631,3,7,4,4,0,4,0,1,1,0,0,0.5,1.8,0.541,8,6,0,0.3781,2.3783,2.2361,0.7,0.1,0.0,1,1,1
3632,4,9,2,4,0,2,1,0,1,1,1,0.1,0.4,0.967,6,9,0,0.4329,2.6744,2.6458,0.2,0.9,0.5,1,1,0
3633,0,2,2,4,0,3,0,0,0,1,1,0.7,1.3,2.362,4,9,0,0.4901,0.823,3.1623,0.2,0.4,0.2,1,1,0
3634,6,3,0,3,0,0,0,0,1,0,0,0.8,0.4,2.906,10,4,1,0.3941,3.4039,1.0,0.3,0.5,0.8,0,0,0
3635,7,5,10,2,0,4,1,1,0,1,0,0.9,0.1,3.413,7,0,1,0.9708,0.6037,2.0,0.6,0.4,0.3,1,0,0
3636,3,2,0,4,1,-1,1,1,0,0,1,0.8,0.3,2.644,8,4,0,0.4277,3.0012,3.0,0.6,0.2,0.6,1,0,0
3637,4,4,8,4,1,1,1,0,1,0,0,0.6,1.4,0.111,-1,4,1,0.4,1.8332,1.0,0.8,0.7,0.5,1,0,1
3638,3,4,5,2,0,3,1,0,0,0,0,0.1,0.2,0.864,7,5,0,0.6098,1.9641,3.6056,0.5,0.7,0.4,0,1,0
3639,0,3,1,1,0,3,1,0,0,0,1,0.1,1.3,2.193,11,5,1,0.2628,2.6285,1.0,0.5,0.2,0.0,1,1,0
3640,4,4,12,4,1,2,1,0,1,0,0,0.1,1.7,0.495,7,2,1,1.06,1.1193,3.1623,0.2,0.5,0.3,0,1,0
3641,5,6,10,1,0,4,1,1,0,0,1,0.8,1.3,0.54,4,8,1,1.0765,2.0698,3.6056,0.6,0.2,0.8,1,0,0
3642,7,8,11,4,1,6,0,1,0,0,0,0.7,0.5,3.25,3,0,-1,0.934,1.3458,3.3166,0.4,0.2,0.5,1,1,0
3643,7,3,13,1,0,6,1,0,0,0,0,0.2,1.6,3.01,10,6,1,0.2049,1.0768,3.3166,0.7,0.2,0.3,0,0,0
3644,3,10,12,4,0,3,0,0,1,0,0,0.2,1.4,0.804,1,8,0,0.3828,1.9085,2.6458,0.3,0.3,0.3,1,1,0
3645,7,5,9,3,0,3,1,1,1,0,0,0.1,1.1,1.973,8,0,1,1.2585,0.7843,3.6056,0.7,0.8,0.1,1,0,1
3646,4,8,7,2,1,3,0,0,0,0,0,0.9,1.8,3.917,0,4,0,0.8665,1.9136,2.6458,0.5,0.4,0.8,0,1,0
3647,5,1,9,1,0,6,1,0,0,1,1,0.2,0.3,2.366,1,2,0,0.6352,2.5749,3.1623,0.1,0.2,0.1,0,0,0
3648,4,2,6,4,1,6,0,1,0,1,1,0.8,0.0,2.895,7,6,1,0.929,0.8024,2.8284,0.7,0.8,0.6,0,0,0
3649,7,5,2,1,0,0,0,1,0,1,1,0.7,0.5,2.617,4,7,0,0.2708,2.91,2.2361,0.4,0.4,0.5,0,0,0
3650,5,4,5,-1,0,5,0,1,1,0,0,0.7,0.5,1.677,5,7,1,0.9197,2.3222,2.0,0.1,0.1,0.5,0,0,1
3651,0,5,6,4,1,0,0,0,0,1,0,0.6,0.3,3.268,8,3,0,1.2832,0.5913,2.4495,0.6,0.5,0.4,1,1,0
3652,0,1,0,3,0,4,1,1,0,0,1,0.2,1.0,0.313,-1,3,0,0.3829,2.8778,3.3166,0.2,0.5,0.8,1,1,0
3653,3,5,11,1,1,2,1,1,0,0,0,0.2,0.2,2.424,7,9,1,0.6554,0.7209,1.4142,0.7,0.4,0.4,1,0,0
3654,4,8,12,2,0,3,1,1,0,1,1,0.8,1.1,1.647,0,3,1,0.5572,3.3259,3.1623,0.6,0.4,0.3,1,0,1
3655,5,8,5,3,0,5,1,1,1,0,0,0.5,0.2,3.502,3,7,0,0.4314,1.2237,1.0,0.6,0.6,0.4,0,0,0
3656,3,2,6,3,1,1,0,0,1,0,0,0.6,0.7,2.477,7,9,1,0.7704,0.9076,2.6458,0.8,0.5,0.6,0,0,0
3657,4,4,11,2,0,-1,0,1,0,1,1,0.5,0.8,1.088,5,1,1,1.2499,1.2805,3.1623,0.2,0.5,0.6,1,0,0
3658,7,6,6,2,1,3,1,1,0,1,0,0.3,0.3,3.053,2,8,0,0.7697,2.045,2.2361,0.1,0.2,0.1,0,0,0
3659,2,6,9,1,0,5,1,1,1,1,0,0.6,1.7,1.581,10,1,0,0.2236,2.7833,2.8284,0.7,0.9,0.0,0,1,1
3660,3,9,7,1,1,-1,0,0,0,1,1,0.8,0.2,3.108,5,7,1,1.0617,3.1195,1.7321,0.8,0.5,0.1,1,0,0
3661,4,4,3,4,0,2,1,0,0,1,0,0.2,0.4,0.453,9,3,0,1.0087,1.967,1.7321,0.7,0.9,0.9,0,0,0
3662,3,8,11,1,1,3,0,1,0,1,0,0.1,0.7,1.464,10,1,1,1.0163,2.6339,1.7321,0.0,0.4,0.3,0,1,0
3663,7,10,2,4,1,1,0,1,1,1,0,0.1,1.5,2.273,3,7,1,1.2668,3.032,3.4641,0.3,0.1,0.1,0,1,0
3664,7,3,3,1,1,-1,1,0,0,0,0,0.8,1.0,0.502,4,2,0,1.1615,1.7091,3.1623,0.8,0.1,0.9,1,1,0
3665,4,9,9,4,0,4,0,1,1,1,0,0.6,0.6,2.016,8,8,0,0.74,2.1817,1.7321,0.9,0.6,0.8,0,1,0
3666,3,3,9,2,0,3,0,0,0,0,1,0.6,0.9,3.526,6,9,1,0.7308,1.4332,1.0,0.5,0.2,0.9,1,1,0
3667,4,4,13,4,0,0,1,1,0,1,0,0.0,1.5,0.256,9,9,1,0.2635,3.2975,2.0,0.5,0.2,0.7,1,1,0
3668,1,7,9,4,0,0,0,1,0,1,0,0.4,0.8,1.748,9,4,-1,0.9089,1.041,3.0,0.4,0.5,0.5,1,1,0
3669,3,7,0,2,0,1,1,1,1,0,1,0.1,0.4,3.175,2,4,1,0.6048,1.7856,2.2361,0.2,0.3,0.4,0,1,0
3670,1,6,11,3,1,0,0,1,0,0,0,0.6,0.4,0.475,0,0,-1,1.0156,2.3503,1.0,0.1,0.4,0.3,0,0,0
3671,1,2,5,2,1,3,1,1,1,0,1,0.3,1.5,0.204,6,5,1,0.8389,1.5607,0.0,0.7,0.2,0.3,1,1,1
3672,0,1,0,4,1,-1,1,0,1,0,0,0.9,0.4,1.935,0,8,0,0.6861,0.6427,2.0,0.1,0.3,0.3,1,0,0
3673,4,10,8,4,1,5,0,0,1,0,0,0.6,1.0,3.783,9,2,1,0.8355,2.1328,3.0,0.6,0.3,0.7,0,1,0
3674,0,10,2,4,1,1,1,0,1,1,0,0.1,1.3,2.63,9,0,0,0.5121,2.4384,3.0,0.8,0.3,0.1,1,0,0
3675,5,10,5,3,1,1,1,0,0,1,1,0.2,0.3,3.44,8,1,0,0.6488,1.9381,1.0,0.7,0.2,0.3,1,0,0
3676,3,6,6,2,1,3,0,0,1,0,1,0.1,0.0,3.755,4,3,0,0.5415,0.7823,2.8284,0.9,0.4,0.8,0,0,0
3677,2,10,1,1,1,5,1,0,1,1,0,0.2,1.8,2.051,3,7,0,1.1059,0.7,2.2361,0.1,0.5,0.7,0,1,0
3678,6,5,11,3,0,5,0,1,1,1,0,0.9,1.5,0.288,10,3,1,0.3407,2.6641,1.0,0.9,0.3,0.0,1,0,1
3679,4,0,7,1,0,3,1,1,1,0,1,0.9,1.7,0.411,10,7,1,0.935,1.2493,2.2361,0.2,0.5,0.1,0,1,0
3680,5,2,13,3,0,1,0,1,1,1,0,0.3,1.0,2.862,9,3,1,0.3404,0.9777,2.8284,0.1,0.2,0.0,0,1,0
3681,5,3,6,4,1,3,0,0,1,0,1,0.2,0.4,2.644,5,1,0,0.6857,2.9078,1.4142,0.5,0.7,0.1,1,1,0
3682,0,4,8,1,1,5,0,0,1,1,1,0.2,0.9,0.916,9,7,-1,0.502,2.0017,3.3166,0.4,0.1,0.4,0,0,0
3683,1,11,11,4,1,6,0,0,0,0,0,0.5,1.4,3.031,0,5,0,1.2132,2.0972,2.4495,0.8,0.4,0.7,0,1,0
3684,4,3,2,3,1,0,0,1,1,0,0,0.4,1.1,0.965,-1,1,-1,0.8484,0.93,3.4641,0.7,0.4,0.0,0,1,0
3685,7,7,12,1,0,5,1,1,0,1,0,0.4,0.9,2.243,0,6,1,0.8317,3.0272,2.4495,0.1,0.8,0.6,0,0,0
3686,1,3,2,3,1,5,1,0,1,0,1,0.1,1.0,1.484,6,1,0,0.9732,2.4631,3.0,0.5,0.8,0.6,0,1,0
3687,0,7,13,1,1,1,1,0,0,0,1,0.2,0.4,2.811,11,6,1,0.8888,2.4199,2.6458,0.9,0.2,0.7,0,0,1
3688,7,6,8,3,0,0,1,1,1,0,1,0.4,0.7,2.733,1,4,0,0.2931,1.186,3.6056,0.7,0.1,0.5,0,1,0
3689,7,1,7,3,1,2,1,0,0,1,0,0.2,0.8,3.298,9,4,1,0.8551,1.1149,3.6056,0.7,0.8,0.9,1,0,0
3690,1,5,2,3,1,1,1,1,0,0,0,0.6,1.4,1.125,4,9,0,1.0803,2.9803,2.8284,0.5,0.8,0.6,0,0,0
3691,3,1,7,2,0,0,1,1,1,1,0,0.1,1.0,1.605,4,7,0,1.2417,0.7608,2.4495,0.7,0.9,0.7,1,0,0
3692,5,10,7,1,0,-1,0,1,1,1,1,0.3,0.8,0.905,10,0,-1,0.346,2.0628,1.4142,0.6,0.4,0.6,0,1,0
3693,1,8,13,2,0,1,1,0,0,0,0,0.7,1.7,2.108,10,4,1,0.316,2.3034,1.4142,0.9,0.6,0.2,1,1,0
3694,2,11,11,4,0,6,1,0,0,1,1,0.5,0.4,0.178,7,8,0,1.1317,3.3381,3.3166,0.1,0.8,0.4,1,1,1
3695,3,10,6,4,0,0,0,0,1,1,0,0.8,1.5,3.578,2,3,0,0.3898,1.1165,3.6056,0.5,0.8,0.5,0,0,0
3696,5,2,5,1,1,3,1,1,1,0,0,0.3,0.0,1.357,7,9,1,0.2669,0.5249,3.4641,0.8,0.2,0.8,0,0,0
3697,2,8,5,2,1,2,0,0,1,0,0,0.0,0.7,1.313,6,1,0,0.8801,1.7269,3.4641,0.6,0.5,0.3,1,1,0
3698,3,1,5,-1,1,5,0,1,1,0,1,0.5,0.3,1.65,0,0,1,0.5671,1.4177,2.8284,0.8,0.7,0.5,1,1,0
3699,2,11,0,2,0,3,0,1,0,1,0,0.2,0.9,1.312,7,8,0,1.2218,1.6006,0.0,0.4,0.0,0.7,0,1,0
3700,6,9,0,1,1,4,0,1,0,1,0,0.1,0.9,2.639,8,2,1,0.2229,2.534,2.6458,0.7,0.8,0.1,1,1,0
3701,1,8,10,4,0,2,1,1,0,0,1,0.0,0.7,3.746,4,9,1,0.7156,3.3478,3.0,0.7,0.7,0.8,1,0,1
3702,1,11,3,2,0,5,1,1,0,0,0,0.5,0.1,2.041,8,0,0,0.3102,3.1307,3.0,0.5,0.3,0.6,1,1,0
3703,1,10,5,3,0,4,0,1,0,0,0,0.3,0.4,3.238,0,7,0,1.0231,2.846,2.6458,0.2,0.3,0.2,1,0,1
3704,7,10,9,2,0,3,1,1,1,0,1,0.3,0.5,1.308,9,5,1,1.2881,3.1979,3.1623,0.8,0.3,0.3,1,0,0
3705,7,1,8,3,1,2,1,0,1,0,0,0.3,0.8,1.666,10,9,0,1.0183,1.4385,3.1623,0.4,0.4,0.9,0,0,0
3706,4,0,5,2,1,3,1,1,0,1,1,0.7,0.8,3.604,9,9,0,0.4811,0.628,1.4142,0.3,0.6,0.6,1,1,0
3707,1,11,10,3,1,1,0,0,1,1,1,0.2,0.4,0.211,11,7,1,0.2599,2.268,2.2361,0.3,0.8,0.6,1,0,0
3708,6,3,2,2,1,4,1,1,1,1,1,0.5,1.1,2.023,5,8,1,0.2367,1.498,3.4641,0.8,0.8,0.8,1,0,1
3709,3,5,6,3,1,2,1,1,0,0,1,0.9,0.8,3.324,11,5,1,0.9665,0.982,3.1623,0.8,0.8,0.0,0,1,0
3710,6,0,1,1,1,2,0,1,0,0,1,0.0,0.4,2.43,1,6,0,0.9145,2.8945,2.6458,0.4,0.9,0.4,1,1,0
3711,2,7,7,1,0,3,1,1,1,1,1,0.6,0.1,0.406,6,5,0,0.944,3.1261,1.0,0.3,0.9,0.6,0,0,0
3712,7,9,1,-1,0,6,0,0,1,1,1,0.6,0.2,0.241,3,9,1,1.1955,3.4719,1.4142,0.9,0.1,0.0,0,0,0
3713,6,10,13,1,1,3,1,1,1,0,1,0.4,0.1,3.526,0,0,1,0.3316,1.6491,1.7321,0.2,0.5,0.2,0,0,0
3714,1,6,9,4,1,6,1,0,1,1,1,0.7,0.1,1.624,3,4,0,1.0895,0.5956,2.4495,0.2,0.8,0.3,1,1,0
3715,5,7,3,4,1,3,1,0,1,0,0,0.6,0.2,1.853,1,0,1,0.9384,2.1518,3.0,0.5,0.5,0.3,0,0,0
3716,2,6,8,2,-1,0,1,1,1,1,1,0.6,0.6,0.718,11,9,0,0.7018,2.7905,3.6056,0.2,0.2,0.6,0,1,0
3717,2,5,4,2,1,4,1,0,1,1,0,0.1,1.0,1.878,3,2,1,0.2734,1.8309,2.0,0.8,0.2,0.8,0,1,0
3718,2,6,7,3,0,6,0,1,0,0,0,0.5,0.9,1.663,4,2,-1,0.666,0.9564,3.1623,0.2,0.5,0.8,0,1,0
3719,5,11,2,1,0,6,1,1,1,0,1,0.2,1.6,3.125,11,9,1,0.4599,2.5408,3.6056,0.2,0.3,0.6,0,0,0
3720,2,3,7,4,1,1,0,0,1,1,1,0.1,1.6,0.373,1,7,0,1.091,1.9887,0.0,0.5,0.0,0.9,1,0,0
3721,5,5,1,1,0,1,1,0,1,1,0,0.4,0.3,2.551,4,1,1,0.9553,2.3789,3.1623,0.4,0.4,0.6,0,0,0
3722,4,7,2,2,0,4,1,0,0,1,1,0.1,1.6,3.885,11,0,1,0.6884,2.5551,2.2361,0.5,0.4,0.9,0,1,0
3723,6,6,8,1,1,3,0,0,1,1,0,0.0,1.0,1.159,11,8,0,1.0163,1.3548,0.0,0.3,0.6,0.5,0,0,0
3724,7,0,7,4,1,5,1,0,0,0,0,0.9,1.3,2.897,8,0,0,0.6084,1.4924,2.4495,0.6,0.8,0.4,1,0,0
3725,0,3,4,1,0,3,0,1,0,1,0,0.8,1.4,0.381,3,5,0,0.7718,2.349,1.7321,0.0,0.1,0.2,1,1,0
3726,7,7,0,2,1,1,0,1,1,0,0,0.2,0.7,1.933,4,4,1,0.3607,2.0188,0.0,0.5,0.7,0.5,1,0,0
3727,0,8,5,4,0,2,1,1,0,1,1,0.1,0.8,1.446,0,6,1,0.7892,2.7304,3.1623,0.6,0.8,0.0,0,0,0
3728,4,8,12,2,0,0,0,1,1,0,1,0.3,1.4,2.88,0,7,1,1.2476,0.9618,2.6458,0.5,0.2,0.9,0,0,0
3729,2,11,9,1,-1,2,0,0,0,0,1,0.1,1.5,3.825,0,8,1,1.2073,3.1805,3.6056,0.3,0.4,0.5,0,1,0
3730,5,8,0,1,0,5,1,0,1,1,0,0.3,0.8,3.056,0,0,1,0.7124,0.6945,3.4641,0.3,0.3,0.1,1,1,0
3731,5,6,13,3,0,1,1,1,0,0,1,0.6,0.4,0.76,8,6,1,0.727,2.121,2.8284,0.3,0.3,0.6,1,1,1
3732,6,3,5,1,1,3,0,0,1,1,1,0.2,1.2,3.272,5,7,1,0.4694,3.1216,3.6056,0.6,0.8,0.0,1,1,0
3733,3,4,8,2,-1,1,0,1,0,0,0,0.7,1.4,0.123,3,9,1,1.1053,2.5467,2.6458,0.1,0.1,0.6,1,1,0
3734,7,9,0,3,1,3,0,1,0,0,0,0.8,1.4,2.732,10,9,1,0.3017,1.0119,2.0,0.8,0.2,0.1,0,0,0
3735,2,5,4,2,-1,6,1,1,0,0,1,0.0,0.7,0.188,0,0,0,1.2962,1.4175,0.0,0.1,0.4,0.6,1,1,1
3736,1,8,11,4,1,5,1,0,0,0,1,0.5,0.3,3.36,7,0,1,0.9312,2.0923,2.4495,0.2,0.8,0.8,1,1,0
3737,3,1,4,3,1,5,1,1,1,0,0,0.1,0.9,3.565,2,2,0,0.585,1.626,3.1623,0.5,0.1,0.8,1,1,0
3738,4,1,2,1,0,1,1,1,0,0,0,0.5,0.5,2.601,0,0,0,0.9128,0.9017,3.1623,0.7,0.3,0.4,0,1,0
3739,5,2,1,4,1,2,0,0,0,1,1,0.0,0.6,0.969,6,0,1,1.169,2.6989,1.4142,0.9,0.6,0.4,0,0,0
3740,6,2,12,4,1,-1,1,1,1,0,1,0.4,1.2,0.799,1,8,0,1.0469,2.9221,0.0,0.6,0.6,0.9,0,0,1
3741,1,7,11,1,1,6,1,0,1,1,1,0.4,0.6,0.883,5,4,1,0.376,2.2442,3.1623,0.6,0.8,0.2,0,1,0
3742,2,7,0,2,1,6,0,1,0,1,1,0.9,1.4,1.242,8,1,1,0.7554,2.3656,1.0,0.1,0.3,0.1,1,1,0
3743,7,6,12,2,0,2,1,1,0,1,1,0.2,0.7,2.008,7,7,0,0.7938,2.9029,1.7321,0.9,0.6,0.1,1,0,0
3744,3,3,11,2,0,4,0,0,1,1,0,0.1,0.3,0.216,5,1,0,0.762,0.5729,3.0,0.6,0.4,0.7,0,0,0
