ps_ind_02_cat,ps_ind_04_cat,ps_ind_05_cat,ps_car_01_cat,ps_car_04_cat,ps_car_07_cat,ps_ind_01,ps_ind_03,ps_ind_15,ps_ind_06_bin,ps_ind_07_bin,ps_ind_16_bin,ps_ind_17_bin,ps_reg_01,ps_reg_02,ps_reg_03,ps_car_12,ps_car_13,ps_car_15,ps_calc_01,ps_calc_02,ps_calc_15_bin,ps_calc_16_bin,target
1,0,0,6,5,1,2,7,2,1,0,1,0,0.2,1.7,2.65,1.0468,3.0116,2.4495,0.3,0.7,0,0,No claim
2,1,3,11,6,0,2,2,6,0,0,0,0,0.4,1.7,3.916,0.9827,1.8067,3.0,0.6,0.5,1,0,No claim
3,1,6,3,4,0,3,0,7,0,1,1,1,0.5,0.4,3.006,0.9925,1.9262,3.6056,0.6,0.3,0,0,No claim
3,0,1,0,1,-1,4,1,10,0,1,0,1,0.1,1.4,2.383,0.9826,3.3225,1.0,0.4,0.9,1,0,No claim
4,0,5,-1,9,1,5,11,1,0,0,0,1,0.7,0.4,1.09,0.6469,0.7574,2.0,0.4,0.4,0,1,No claim
4,0,3,4,2,0,1,7,11,1,0,0,1,0.8,0.3,3.583,0.7255,3.1024,2.4495,0.2,0.5,1,0,No claim
3,0,6,6,1,1,4,2,9,0,0,0,1,0.1,1.6,1.292,0.661,1.5493,3.0,0.1,0.1,1,0,No claim
1,0,3,9,7,0,5,10,5,1,0,0,1,0.2,0.2,2.857,0.5212,1.0482,2.6458,0.6,0.3,1,1,No claim
3,0,0,0,9,1,6,3,6,1,1,0,0,0.3,1.2,1.349,0.2134,3.3171,0.0,0.8,0.8,0,1,No claim
4,1,2,10,3,1,4,7,1,1,0,0,1,0.6,0.7,2.386,0.3052,2.1546,2.4495,0.6,0.6,1,0,No claim
3,1,1,3,1,0,1,1,3,0,0,0,0,0.3,0.9,1.867,0.5261,2.6951,3.4641,0.6,0.7,1,0,No claim
4,1,3,5,9,1,5,3,12,0,1,1,1,0.9,1.2,1.638,0.7934,0.6983,1.7321,0.3,0.7,0,1,No claim
2,0,6,5,5,1,0,2,1,0,0,1,0,0.5,1.4,3.161,0.9082,2.7766,3.0,0.9,0.4,0,0,No claim
2,0,4,0,0,0,0,6,4,1,0,0,0,0.2,0.6,2.359,0.4492,2.028,3.6056,0.1,0.7,1,1,No claim
2,1,2,10,3,1,6,0,1,0,1,1,1,0.6,1.7,2.016,0.5417,3.2305,1.0,0.7,0.5,0,0,No claim
4,0,4,11,3,1,3,2,3,1,1,1,1,0.3,0.1,1.976,1.2397,0.673,0.0,0.6,0.4,1,0,No claim
2,0,1,4,3,0,4,6,0,1,1,1,1,0.8,0.2,1.871,0.7098,0.7366,2.0,0.7,0.0,1,1,No claim
2,1,0,2,7,1,4,4,3,0,0,0,0,0.9,1.2,3.246,0.6873,0.8857,0.0,0.2,0.1,0,1,No claim
3,0,5,2,3,0,5,7,10,0,0,0,1,0.2,0.8,1.994,0.9545,2.0134,2.2361,0.7,0.0,0,0,No claim
3,1,5,7,5,0,1,7,10,1,0,1,0,0.8,0.6,1.97,1.0346,1.1075,3.4641,0.1,0.4,0,1,No claim
4,0,4,4,9,1,1,11,5,0,0,0,0,0.7,1.4,0.536,0.5602,1.6255,2.2361,0.8,0.7,1,0,No claim
4,0,3,1,8,0,0,10,9,0,1,0,1,0.1,1.4,0.982,0.6768,2.6306,3.6056,0.6,0.1,1,1,No claim
4,0,3,11,4,1,6,2,8,0,1,1,1,0.7,1.6,3.237,0.5053,0.7649,2.6458,0.8,0.8,0,1,No claim
3,0,0,1,2,1,3,1,11,1,1,1,1,0.8,1.1,3.661,0.9982,2.7679,3.6056,0.5,0.9,0,1,No claim
3,1,2,1,8,0,0,4,4,1,1,1,0,0.4,1.6,2.802,1.2074,0.8495,2.8284,0.7,0.2,1,0,No claim
1,0,1,1,8,1,1,9,8,1,1,0,0,0.5,1.4,1.513,0.8383,2.401,2.6458,0.8,0.7,0,1,No claim
1,0,0,4,0,1,1,10,5,0,0,1,1,0.7,1.7,1.975,0.9092,2.9243,3.1623,0.7,0.9,1,0,No claim
1,1,6,7,3,1,6,0,4,1,0,1,0,0.8,1.2,3.506,1.0359,3.0679,3.0,0.2,0.4,0,1,No claim
2,1,0,9,2,1,4,5,2,0,0,0,0,0.2,0.7,0.607,0.7133,0.7664,1.7321,0.0,0.6,1,1,No claim
4,0,3,0,4,0,7,3,0,0,1,1,1,0.2,0.7,0.191,1.0775,1.4458,2.8284,0.4,0.9,1,0,No claim
4,0,1,7,9,0,3,2,10,0,1,0,0,0.8,0.7,3.63,0.9368,2.4647,2.6458,0.1,0.1,1,0,No claim
4,0,0,3,8,-1,1,0,11,1,0,1,1,0.3,1.2,2.289,0.9799,0.8904,1.0,0.6,0.0,0,0,No claim
3,1,6,0,6,0,4,6,9,0,1,1,0,0.6,0.6,2.552,0.8278,3.2607,3.4641,0.8,0.9,0,1,Claim
4,0,2,11,5,0,4,6,0,0,0,0,1,0.6,0.2,2.906,1.1957,2.6513,2.2361,0.3,0.3,1,0,No claim
4,0,1,8,3,1,0,4,8,0,0,0,0,0.2,1.4,2.255,1.248,1.0472,1.4142,0.6,0.0,0,1,Claim
4,0,4,8,5,0,2,9,2,0,0,0,1,0.7,1.7,1.345,0.2898,2.748,2.8284,0.7,0.3,0,0,No claim
1,0,2,11,5,0,4,10,13,0,0,1,1,0.5,0.6,3.672,0.2992,3.2996,3.6056,0.2,0.0,0,0,No claim
1,1,2,7,5,0,4,2,8,1,1,1,0,0.2,1.4,0.14,0.2284,3.2595,2.0,0.3,0.4,1,1,No claim
4,1,3,7,8,1,0,5,13,0,1,1,0,0.0,1.3,0.369,0.4927,2.4202,3.1623,0.3,0.4,1,1,No claim
4,1,5,7,0,0,6,6,4,1,0,0,1,0.3,1.8,2.185,1.0493,2.4783,2.4495,0.2,0.1,1,0,Claim
4,1,6,1,5,0,6,5,11,0,1,1,1,0.3,1.1,2.507,0.2881,0.6204,3.0,0.7,0.2,1,0,No claim
3,-1,4,10,6,1,5,9,11,1,0,0,1,0.4,0.8,3.735,1.1055,3.0966,1.4142,0.1,0.4,1,0,No claim
4,0,2,8,3,-1,7,0,6,1,0,0,0,0.9,1.6,2.465,0.7915,1.2647,1.7321,0.5,0.8,0,1,Claim
4,1,3,1,6,1,1,6,4,0,0,0,0,0.7,0.5,3.192,0.8192,1.8069,2.8284,0.3,0.0,0,1,No claim
2,0,2,7,9,1,1,2,8,0,0,1,1,0.8,0.5,1.734,0.6607,1.0349,2.0,0.2,0.4,1,1,No claim
3,1,3,1,7,-1,7,7,6,0,1,0,0,0.3,0.6,1.344,1.0244,0.7112,1.7321,0.2,0.8,0,0,No claim
4,1,5,10,4,1,1,9,2,0,1,1,1,0.3,0.9,2.555,0.7437,3.1361,2.8284,0.0,0.4,1,1,Claim
1,1,5,0,2,0,4,6,10,0,1,0,1,0.1,0.5,2.582,0.8695,2.172,2.6458,0.8,0.8,1,1,No claim
1,1,3,9,6,0,6,1,2,0,1,1,1,0.7,1.5,1.424,0.5111,0.8369,3.3166,0.0,0.2,1,1,No claim
2,1,6,11,6,1,0,0,1,1,0,1,0,0.2,1.8,1.226,0.5022,3.3144,2.0,0.0,0.1,0,1,No claim
2,1,6,4,9,0,0,5,0,0,0,0,0,0.2,1.7,0.449,0.4301,3.1347,3.1623,0.4,0.3,1,1,Claim
1,0,-1,10,3,1,4,3,4,1,1,1,0,0.8,0.1,2.799,1.1084,1.7676,1.0,0.6,0.3,1,0,No claim
2,1,0,1,6,0,7,10,3,0,0,1,0,0.5,0.9,2.129,1.1887,1.0815,3.4641,0.2,0.5,0,0,No claim
4,0,1,6,5,0,4,0,6,0,0,0,0,0.8,1.1,3.499,0.7819,3.3551,1.4142,0.6,0.3,1,0,No claim
3,0,0,4,0,0,3,0,10,1,0,1,1,0.4,1.6,0.452,0.8042,0.9146,2.4495,0.3,0.2,1,0,No claim
1,1,-1,10,6,0,3,1,6,1,1,0,0,0.5,0.2,3.996,0.4283,1.4958,3.4641,0.4,0.8,1,0,No claim
4,1,1,9,5,0,4,5,2,1,1,0,0,0.5,0.8,3.147,0.765,2.4158,3.3166,0.8,0.3,1,0,No claim
2,0,2,3,7,1,1,3,13,0,1,0,0,0.0,1.7,1.274,0.8848,1.213,3.1623,0.2,0.3,0,0,No claim
4,1,0,2,2,0,0,2,0,0,0,0,0,0.7,1.0,1.299,0.7436,1.7537,1.0,0.5,0.9,1,1,No claim
4,0,2,8,5,0,5,0,1,0,0,1,0,0.5,0.5,3.627,0.7371,1.9818,1.4142,0.8,0.6,1,1,No claim
2,1,-1,4,5,1,5,9,5,0,1,0,0,0.7,1.2,3.398,1.1245,3.0834,1.0,0.3,0.2,1,1,No claim
2,0,6,11,4,0,1,1,9,0,0,0,1,0.8,1.4,0.425,0.436,3.4681,1.4142,0.8,0.2,1,0,No claim
3,0,0,11,3,0,6,3,8,1,0,1,1,0.8,0.8,1.568,1.2437,2.1981,0.0,0.1,0.8,0,1,No claim
1,0,4,0,7,0,4,4,11,1,0,0,1,0.1,1.7,1.264,0.4419,2.1557,1.4142,0.0,0.7,1,1,No claim
1,0,0,4,9,1,3,7,2,0,0,0,0,0.2,0.3,3.721,1.2065,0.5025,2.4495,0.0,0.7,1,1,No claim
1,0,3,9,7,0,5,7,2,1,1,1,1,0.8,0.4,2.408,0.6377,1.3815,3.0,0.8,0.8,1,1,Claim
4,1,0,1,6,1,4,9,7,1,0,1,0,0.2,1.3,3.56,0.2653,2.457,3.0,0.9,0.1,0,1,Claim
1,0,0,6,7,0,7,4,9,1,1,1,0,0.8,1.0,0.555,0.9733,2.1354,1.4142,0.4,0.3,1,0,No claim
2,0,2,8,8,1,7,0,1,0,0,0,0,0.2,1.6,0.467,0.3271,2.0182,0.0,0.5,0.9,0,0,No claim
2,1,1,10,1,1,1,8,12,1,0,0,1,0.7,0.7,2.452,0.5795,2.1034,2.6458,0.3,0.8,1,1,No claim
2,0,5,4,6,1,0,5,8,0,1,0,1,0.2,1.2,3.574,1.2974,1.8866,1.7321,0.6,0.9,1,0,Claim
2,1,0,5,4,0,2,11,4,1,1,1,1,0.4,0.9,2.747,0.405,2.5949,2.6458,0.6,0.7,0,0,No claim
4,1,0,10,2,1,7,2,9,0,0,1,0,0.5,1.1,0.851,1.1474,1.6408,2.0,0.4,0.3,1,0,Claim
1,0,2,9,6,0,1,11,8,0,0,1,0,0.1,0.4,2.083,0.3035,1.0604,1.0,0.2,0.5,0,1,No claim
4,0,2,1,6,0,3,8,13,0,1,0,1,0.2,1.4,0.169,0.2421,2.1445,2.0,0.2,0.8,0,1,No claim
4,1,6,3,3,1,1,2,1,1,0,0,0,0.8,0.1,2.62,1.1148,2.2611,1.7321,0.4,0.9,0,0,No claim
1,1,2,10,4,0,5,8,7,0,0,0,1,0.6,0.4,0.49,0.6852,3.1363,1.0,0.8,0.2,1,1,No claim
2,1,0,8,3,0,4,4,4,0,0,1,1,0.3,1.2,0.154,0.9235,3.3072,1.0,0.8,0.7,0,0,No claim
4,1,2,9,5,1,7,4,11,1,1,1,1,0.5,1.4,2.667,0.3803,3.2983,2.4495,0.8,0.6,0,1,No claim
4,0,1,3,8,1,4,10,0,1,1,1,0,0.0,1.0,2.736,0.6763,2.1731,2.8284,0.5,0.7,0,1,Claim
4,1,2,9,2,1,5,1,1,0,0,1,0,0.1,0.3,0.585,0.3523,3.3335,3.0,0.6,0.6,1,0,No claim
4,1,0,10,8,1,1,7,1,0,0,0,0,0.2,0.5,1.29,1.0132,3.2984,2.2361,0.1,0.8,1,0,No claim
4,1,3,1,9,0,7,10,5,1,0,1,0,0.4,0.7,3.981,0.8524,2.0539,2.2361,0.5,0.4,0,0,No claim
3,1,3,7,1,1,6,6,3,1,1,0,1,0.8,0.9,3.547,0.355,1.1987,3.4641,0.4,0.5,0,0,No claim
1,0,3,7,8,1,5,1,9,1,1,1,1,0.6,1.4,1.853,0.7082,2.7663,3.0,0.7,0.5,1,0,No claim
2,1,2,5,8,1,3,6,0,0,1,1,0,0.1,1.7,3.226,0.3323,0.7783,3.1623,0.3,0.5,0,0,No claim
1,1,3,3,9,0,1,3,4,0,1,0,0,0.4,1.4,0.016,0.7589,2.3068,3.4641,0.5,0.2,0,0,Claim
4,1,5,10,1,1,6,9,13,1,1,0,0,0.4,0.6,0.466,0.6483,1.2276,3.0,0.4,0.5,0,0,Claim
2,0,1,11,9,1,6,7,5,0,0,1,0,0.4,0.0,2.914,0.2563,2.2903,2.0,0.1,0.4,1,0,No claim
2,1,4,8,3,1,4,7,13,1,0,1,1,0.5,1.2,0.46,0.2767,0.9109,1.4142,0.7,0.0,1,1,No claim
4,0,0,3,8,1,4,8,8,0,1,1,1,0.7,0.6,3.136,0.375,0.6934,3.4641,0.0,0.8,1,0,No claim
2,1,4,2,3,0,7,4,13,1,0,0,0,0.6,0.2,1.394,0.2033,1.7646,3.1623,0.2,0.4,0,0,No claim
2,0,4,2,1,0,0,6,8,0,1,1,1,0.4,0.6,3.068,1.2177,1.2545,2.4495,0.3,0.5,1,1,No claim
1,1,5,-1,8,1,2,0,11,1,1,0,0,0.7,0.9,1.914,0.4955,2.2268,1.7321,0.2,0.2,0,1,No claim
1,1,3,10,0,0,0,4,7,0,0,0,1,0.7,0.5,2.979,0.4223,0.5446,3.3166,0.3,0.4,1,1,No claim
4,0,0,5,4,-1,5,6,8,1,1,0,1,0.3,0.2,2.676,0.3923,0.9824,3.3166,0.4,0.0,0,0,No claim
4,0,5,2,4,0,7,11,4,0,0,1,0,0.7,1.2,3.158,0.3558,1.5798,1.4142,0.9,0.3,0,1,No claim
3,0,1,11,2,1,4,11,7,0,1,0,0,0.5,1.7,0.795,1.1081,1.0982,2.0,0.7,0.7,0,1,No claim
1,0,5,8,5,1,1,5,4,0,1,1,0,0.6,1.8,0.744,0.2307,2.5121,1.7321,0.2,0.1,0,1,No claim
2,0,6,-1,3,0,5,5,6,1,0,1,1,0.5,0.4,0.056,1.1519,1.8633,1.4142,0.8,0.8,1,0,No claim
1,1,2,1,3,0,5,8,4,0,1,0,0,0.2,1.2,2.109,0.5287,0.569,3.0,0.2,0.4,1,1,No claim
1,1,2,-1,4,1,6,8,8,1,1,0,1,0.2,0.8,1.11,0.8679,1.5568,1.4142,0.4,0.5,1,0,No claim
4,0,6,7,6,0,2,5,6,0,0,0,1,0.1,0.1,3.488,0.7599,2.2073,0.0,0.6,0.3,0,1,No claim
2,1,4,0,3,1,3,6,4,0,1,1,1,0.5,1.0,3.851,0.4549,1.4891,2.4495,0.9,0.5,1,0,Claim
3,0,0,10,3,0,6,1,13,1,0,0,1,0.9,0.4,2.401,0.8627,0.5521,3.6056,0.3,0.7,0,0,No claim
1,0,3,7,8,0,6,4,6,1,1,0,1,0.6,0.6,1.431,0.3054,2.8811,2.6458,0.3,0.5,1,1,No claim
3,0,2,2,3,1,1,9,0,1,0,1,0,0.6,0.1,3.531,0.2299,3.2332,2.8284,0.5,0.7,0,1,No claim
2,0,3,0,8,0,2,9,2,1,0,0,0,0.7,1.4,2.6,0.7424,1.7473,3.0,0.5,0.9,0,0,No claim
1,1,-1,6,0,0,0,0,2,0,1,0,0,0.0,0.2,0.131,1.2616,2.9795,2.0,0.4,0.3,0,1,No claim
2,1,2,11,6,0,5,4,4,0,0,1,1,0.3,1.4,2.218,0.6889,2.5835,1.4142,0.8,0.3,0,0,No claim
2,0,6,1,0,1,4,9,6,1,0,1,0,0.4,1.1,0.557,0.2098,2.4622,3.4641,0.4,0.5,1,1,No claim
2,0,-1,8,5,-1,2,6,0,1,0,0,0,0.5,1.2,3.425,0.5722,1.3141,2.4495,0.3,0.5,0,1,No claim
3,0,3,3,9,1,6,5,10,1,0,1,1,0.2,0.2,3.495,1.0862,0.5078,3.3166,0.7,0.3,1,0,No claim
4,1,1,3,4,0,0,0,2,1,0,0,0,0.6,1.2,2.051,0.9968,2.2595,2.6458,0.7,0.6,1,1,No claim
3,1,6,7,9,1,3,1,9,0,0,1,0,0.3,1.2,0.37,1.0801,2.1917,2.0,0.3,0.2,1,1,No claim
2,1,2,3,8,0,6,7,7,0,1,1,0,0.1,0.8,1.12,1.2288,1.0024,2.8284,0.5,0.7,0,0,No claim
3,0,1,10,2,1,7,6,2,1,0,0,1,0.3,1.7,2.335,0.8513,0.856,3.6056,0.4,0.8,1,0,No claim
4,1,5,5,8,0,2,6,6,1,0,0,0,0.8,0.5,0.22,1.1974,1.0788,3.3166,0.5,0.3,0,0,No claim
1,0,1,6,2,0,1,6,9,0,0,1,0,0.9,0.2,0.715,0.7899,1.9026,2.6458,0.7,0.5,1,1,No claim
1,1,4,2,0,1,0,0,4,1,0,0,0,0.0,0.7,2.305,0.9059,1.9008,3.3166,0.3,0.3,1,1,No claim
4,0,6,10,1,0,2,1,5,1,0,1,0,0.0,0.5,3.488,0.7454,2.9927,3.6056,0.1,0.8,1,1,Claim
4,0,4,0,5,0,7,5,2,0,1,0,1,0.8,1.3,3.595,0.8939,2.0704,2.6458,0.0,0.5,0,0,No claim
2,1,3,1,5,1,5,7,5,0,1,1,1,0.2,1.4,0.391,0.7606,1.0665,2.2361,0.7,0.3,0,1,No claim
3,1,0,3,1,1,2,11,3,1,0,0,0,0.7,0.4,2.903,1.0493,1.655,1.0,0.7,0.7,0,1,No claim
4,0,6,4,2,1,1,10,13,0,1,0,0,0.2,1.2,0.025,0.8693,2.7169,3.3166,0.6,0.2,0,0,No claim
4,0,3,-1,9,1,2,4,3,1,0,0,0,0.6,0.9,1.988,0.5955,1.9779,3.4641,0.1,0.0,0,0,Claim
4,1,0,10,1,0,1,9,2,1,0,1,0,0.0,1.0,2.64,0.4518,3.3983,1.4142,0.5,0.5,1,1,No claim
1,1,6,11,7,0,1,4,6,1,1,1,1,0.4,1.1,1.76,1.2449,2.3568,1.0,0.3,0.5,1,1,No claim
2,1,2,11,8,0,4,11,1,0,1,0,0,0.3,1.1,1.683,1.0717,2.026,3.4641,0.4,0.1,0,0,No claim
-1,0,1,10,0,1,2,8,7,1,1,0,0,0.2,1.2,3.213,0.6697,1.7193,2.2361,0.7,0.3,0,1,No claim
3,0,0,3,0,0,3,11,0,0,0,1,1,0.9,0.6,3.344,0.6989,3.1326,3.4641,0.9,0.7,1,1,No claim
4,1,3,-1,2,-1,1,0,0,0,1,1,0,0.3,0.3,2.392,0.2107,3.2115,3.4641,0.5,0.4,0,0,No claim
3,1,3,1,5,0,1,2,1,0,0,0,1,0.2,1.7,1.215,1.2959,3.3404,2.8284,0.3,0.7,1,0,Claim
4,1,3,7,0,0,3,7,2,0,1,1,0,0.4,1.1,1.622,0.4931,2.4113,3.0,0.3,0.1,1,1,No claim
3,1,1,4,4,1,5,6,4,0,0,0,1,0.2,0.9,2.814,0.7533,3.2403,3.6056,0.3,0.2,0,1,No claim
4,0,5,8,4,1,3,1,13,1,1,0,1,0.2,1.8,1.896,1.2724,0.9547,3.3166,0.2,0.7,1,0,No claim
3,1,3,1,8,0,4,8,12,0,1,1,1,0.2,0.5,0.488,0.5394,2.5933,1.4142,0.4,0.8,0,0,No claim
2,1,6,10,9,1,4,0,1,1,1,0,1,0.1,1.3,2.659,0.2247,3.3504,3.3166,0.0,0.3,1,1,No claim
4,1,1,3,3,1,2,11,13,0,1,1,1,0.8,0.4,0.374,0.3471,1.3999,3.0,0.4,0.2,1,1,No claim
3,0,-1,10,3,1,3,5,7,1,0,1,1,0.0,0.7,1.283,0.8355,2.641,3.3166,0.2,0.0,1,1,No claim
2,0,-1,5,6,1,0,9,11,0,1,1,1,0.7,1.4,0.633,0.6556,1.8483,3.1623,0.8,0.8,0,0,No claim
2,0,2,6,3,0,5,6,6,0,1,1,1,0.4,0.8,2.384,1.2775,1.2331,2.0,0.4,0.7,1,1,No claim
2,0,3,1,0,0,4,8,3,1,1,1,1,0.3,0.6,3.023,1.267,1.3429,3.4641,0.5,0.4,1,0,Claim
2,0,3,8,8,0,2,8,7,1,1,0,1,0.5,0.5,2.874,0.4095,3.3395,3.1623,0.7,0.5,1,0,No claim
4,0,4,11,0,0,2,11,10,0,1,0,1,0.5,1.5,1.07,0.826,2.8393,3.6056,0.3,0.9,1,1,No claim
3,1,1,10,3,0,5,11,2,0,1,1,0,0.8,0.8,2.768,0.2976,3.4211,3.1623,0.2,0.3,0,0,No claim
1,0,0,11,6,1,6,6,13,1,0,1,0,0.8,0.8,3.257,0.5166,1.2102,2.6458,0.3,0.3,0,0,No claim
1,0,1,8,7,0,0,10,3,1,1,1,1,0.3,0.8,1.937,0.3824,2.8483,2.8284,0.4,0.6,1,1,No claim
3,0,3,6,4,1,0,1,4,1,0,1,0,0.4,1.6,1.69,1.0091,2.8329,3.0,0.8,0.9,1,0,No claim
4,0,3,4,9,1,3,7,0,0,0,0,0,0.1,0.3,2.458,0.9985,1.0429,3.3166,0.8,0.7,0,0,No claim
2,0,0,6,6,1,1,10,13,0,1,1,1,0.3,1.3,0.563,0.2857,2.6209,2.6458,0.1,0.7,1,1,No claim
2,1,5,10,2,0,2,1,8,1,0,0,1,0.3,0.3,3.703,0.4313,2.2632,2.4495,0.4,0.4,0,1,No claim
4,1,3,7,9,0,2,1,0,1,1,1,1,0.2,0.0,0.61,0.4641,2.8844,2.2361,0.2,0.9,0,1,No claim
2,1,1,8,0,1,3,10,1,0,0,0,1,0.5,1.6,0.004,1.1236,2.9043,1.0,0.9,0.1,1,0,No claim
2,0,1,8,3,1,6,9,2,0,0,0,1,0.6,1.5,1.0,0.8159,2.9305,2.6458,0.2,0.2,0,0,No claim
4,1,1,7,9,1,0,8,2,1,1,0,1,0.7,1.2,2.878,0.6682,3.2441,0.0,0.7,0.1,0,1,No claim
3,0,6,7,5,1,3,1,2,1,0,0,1,0.1,0.3,0.601,1.0974,2.3833,3.6056,0.1,0.3,1,0,No claim
3,0,4,0,8,0,4,11,12,1,1,0,1,0.4,1.8,2.56,0.871,0.6759,2.0,0.6,0.9,0,1,No claim
4,0,6,0,6,1,4,2,9,0,0,1,1,0.2,1.1,0.502,1.1997,3.3869,3.0,0.3,0.7,0,0,No claim
-1,0,0,9,0,1,5,0,4,0,1,0,0,0.5,0.5,0.55,0.8049,2.0873,2.4495,0.6,0.1,1,0,No claim
3,0,5,8,3,1,4,5,10,0,0,1,0,0.4,0.2,1.929,0.5804,2.7882,1.0,0.6,0.0,1,1,No claim
1,1,4,5,3,0,2,1,10,0,0,1,1,0.6,1.0,0.305,0.8947,1.0865,3.4641,0.1,0.8,1,0,No claim
4,0,5,2,0,0,6,3,12,1,1,1,0,0.2,0.5,0.745,0.5055,2.5852,3.3166,0.1,0.5,0,0,No claim
2,1,3,9,1,1,3,0,1,0,0,1,1,0.7,1.3,1.704,0.7313,1.3706,2.0,0.3,0.5,0,1,No claim
3,1,0,8,3,1,5,10,9,0,0,0,0,0.1,1.4,3.271,0.4432,2.9766,2.8284,0.7,0.7,1,0,No claim
3,0,0,7,8,1,0,4,7,0,1,0,0,0.6,1.6,2.738,1.0458,1.1425,2.4495,0.0,0.4,1,1,No claim
3,0,4,6,3,0,6,10,13,0,0,0,1,0.2,1.5,0.303,0.6333,3.2416,3.6056,0.4,0.5,1,0,No claim
3,1,3,11,5,1,6,5,4,0,1,0,0,0.2,0.1,0.795,0.8514,2.7407,2.2361,0.2,0.9,1,1,No claim
4,0,3,3,4,0,7,10,12,0,0,1,0,0.1,1.4,1.775,0.8516,1.106,3.1623,0.0,0.4,1,0,No claim
4,1,1,10,1,0,2,2,13,0,1,0,1,0.6,1.5,3.753,1.1008,2.3245,1.7321,0.5,0.0,1,0,No claim
2,0,-1,6,6,0,0,3,8,1,0,1,1,0.3,0.6,2.508,0.5417,2.2242,1.7321,0.3,0.2,1,1,No claim
1,1,1,9,4,0,7,8,9,0,0,0,1,0.9,0.9,0.84,0.4119,2.9633,3.4641,0.4,0.3,1,0,No claim
4,0,1,3,0,0,4,2,7,0,0,0,0,0.6,0.1,0.023,1.2612,1.9625,1.7321,0.2,0.4,1,1,No claim
2,1,3,5,2,1,1,9,4,1,1,0,0,0.0,0.5,0.26,0.6739,0.7135,3.3166,0.6,0.0,1,0,No claim
1,1,3,9,8,1,7,4,13,0,0,1,1,0.0,1.7,2.516,1.1005,0.7813,3.1623,0.3,0.3,0,0,No claim
3,0,6,0,1,-1,2,5,0,0,1,0,0,0.6,1.2,0.575,0.2368,1.0742,2.0,0.8,0.0,1,1,No claim
3,1,1,11,1,1,6,9,2,1,1,1,0,0.8,0.0,0.167,0.8814,0.6142,1.4142,0.2,0.5,1,0,No claim
3,0,2,4,8,1,4,9,4,0,1,1,0,0.2,1.1,0.71,1.1029,2.074,3.1623,0.5,0.6,1,0,No claim
3,1,0,11,2,1,5,9,8,0,0,0,0,0.2,0.4,0.896,1.2341,2.0754,3.6056,0.9,0.6,0,0,No claim
4,1,3,1,0,-1,7,9,1,1,0,0,0,0.6,1.8,3.341,0.9803,1.4914,1.0,0.3,0.4,0,1,No claim
1,1,6,9,6,1,2,9,9,1,0,1,1,0.2,0.7,0.349,0.6358,1.0958,1.4142,0.8,0.4,0,0,No claim
3,1,-1,1,9,0,7,6,4,1,1,1,1,0.5,1.2,0.407,0.8454,3.2696,3.6056,0.1,0.3,1,1,No claim
4,1,3,0,8,1,4,1,5,1,0,0,1,0.4,1.5,1.31,0.6126,1.4613,2.8284,0.5,0.1,0,0,No claim
4,1,1,10,5,1,4,3,13,1,1,1,1,0.5,1.5,0.511,0.3571,2.6543,2.6458,0.5,0.9,1,1,No claim
2,1,0,6,7,-1,1,3,13,1,0,0,0,0.1,1.3,1.0,1.1969,1.2294,1.4142,0.5,0.6,0,1,No claim
1,0,5,11,1,0,6,5,0,1,0,0,0,0.7,1.8,0.271,0.5393,3.144,2.8284,0.8,0.1,0,1,No claim
1,0,0,9,8,0,2,6,9,1,1,1,1,0.1,0.1,1.025,0.2356,1.3102,2.0,0.6,0.6,0,0,No claim
4,1,4,4,0,1,0,8,6,1,0,1,1,0.7,1.4,1.363,1.0927,0.7796,2.8284,0.5,0.7,1,1,No claim
2,0,4,11,2,0,7,5,0,0,1,0,0,0.3,0.2,3.657,1.105,3.3424,2.0,0.6,0.5,0,1,No claim
2,0,6,1,1,1,0,0,4,1,0,0,0,0.5,1.2,3.271,1.1329,1.1792,3.0,0.9,0.8,1,0,No claim
4,1,5,0,4,0,3,10,9,0,1,1,0,0.5,0.2,2.244,0.6888,1.8714,3.1623,0.9,0.7,0,0,No claim
3,0,1,0,7,0,0,9,11,1,1,1,1,0.4,0.3,1.75,0.539,0.8213,3.0,0.7,0.4,1,0,No claim
4,0,6,5,3,0,6,2,5,1,1,0,1,0.4,1.6,1.604,0.5039,0.65,1.4142,0.1,0.0,1,1,No claim
1,1,0,5,5,0,4,3,11,0,0,1,1,0.1,1.6,3.642,0.2603,2.3277,3.3166,0.4,0.3,0,0,Claim
-1,1,5,4,8,0,2,0,11,1,1,1,1,0.1,1.3,3.815,0.4737,3.2609,3.6056,0.7,0.4,0,0,Claim
1,0,2,0,2,1,0,4,6,1,1,1,0,0.7,0.5,2.804,0.9019,3.2791,2.6458,0.5,0.5,0,0,No claim
1,0,2,7,4,1,3,0,2,0,1,1,0,0.6,0.5,3.455,0.2321,3.3324,3.0,0.1,0.7,1,1,Claim
4,0,-1,-1,9,1,1,11,9,0,0,1,0,0.3,0.1,3.136,0.5086,0.9866,3.0,0.0,0.1,0,0,No claim
3,1,3,6,1,1,7,1,0,1,1,1,1,0.7,0.8,2.857,0.243,3.1737,1.4142,0.3,0.4,1,0,No claim
2,1,0,1,2,1,2,7,12,1,1,1,1,0.7,0.7,0.965,0.7247,2.0072,2.8284,0.2,0.3,0,1,No claim
